"playerID","gamesBatted","totalRBI","totalHR","battingAverage","gamesPitched","pitchingERA","strikeOuts","gamesFielded","totalPutOut","totalGames","totalSeasons","managerWins","allstarAppearances","proportionalSal","class"
"collied01","2826","1300","47","0.3332","0","0","0","2701","6621","2825","25","174","0","1.00000000","1"
"mcmulke01","1583","606","156","0.2481","0","0","0","1416","1769","1583","16","0","0","1.00000000","0"
"nolanga01","252","32","1","0.1380","250","3.7009091160514136","1039","250","95","252","10","0","1","1.00000000","0"
"selmadi01","324","7","0","0.1724","307","5.233333428700765","681","310","52","324","10","0","0","1.00000000","0"
"wakefti01","630","4","1","0.1171","627","4.40105266320078","2156","627","227","630","19","0","1","1.39838889","0"
"willimi02","619","4","1","0.1875","619","4.799090927297419","660","619","14","619","11","0","1","1.77792500","0"
"culpra01","322","34","1","0.1229","322","3.77636363289573","1411","322","135","322","11","0","2","1.00000000","0"
"foxxji01","2317","1922","534","0.3253","10","0.7950000166893005","11","2200","17797","2317","20","0","9","1.00000000","1"
"hearnji01","403","36","9","0.1405","396","4.417857153075082","669","396","106","403","13","0","1","1.00000000","0"
"maxvida01","1423","252","6","0.2173","0","0","0","1401","1974","1423","14","0","0","1.00000000","0"
"gomezle01","368","58","0","0.1471","368","3.9285714626312256","1468","368","56","368","14","0","7","1.00000000","1"
"kennejo03","856","185","32","0.2251","0","0","0","825","886","856","12","0","0","1.00000000","0"
"medicdo01","314","1","0","0.0926","312","3.900769233703613","955","312","114","314","11","0","0","1.00000000","0"
"phillde01","377","90","3","0.1888","372","3.583076917208158","929","375","97","378","13","0","0","1.00000000","0"
"trammal01","2293","1003","185","0.2854","0","0","0","2202","3448","2293","20","191","6","1.93075833","1"
"vaughar01","1817","926","96","0.3176","0","0","0","1743","3308","1817","14","0","9","1.00000000","1"
"bibbyji01","341","17","5","0.1483","340","4.222857134682792","1079","340","88","341","12","0","1","1.00000000","0"
"knowlda01","766","11","0","0.1200","765","3.904117647339316","681","765","51","766","16","0","1","1.00000000","0"
"schaapa01","1128","323","57","0.2444","0","0","0","1095","775","1128","11","0","0","1.00000000","0"
"tinkejo01","1806","783","31","0.2624","0","0","0","1794","3826","1809","15","304","0","1.00000000","1"
"yeagest01","1269","410","102","0.2277","0","0","0","1230","6110","1269","15","0","0","1.01970000","0"
"drysddo01","547","113","29","0.1865","518","3.047142880303519","2486","518","188","547","14","0","9","1.00000000","1"
"lylesp01","899","4","0","0.1923","899","2.980000012450748","873","899","54","899","16","0","3","1.00000000","0"
"violafr01","421","6","0","0.1405","421","4.192500069737434","1844","421","84","421","15","0","3","3.09290000","0"
"coombja01","460","100","4","0.2351","354","3.491428562573024","1052","417","258","466","14","18","0","1.00000000","0"
"dimagdo01","1399","618","87","0.2979","0","0","0","1373","3859","1399","11","0","7","1.00000000","0"
"ennisde01","1903","1284","288","0.2844","0","0","0","1841","3629","1903","14","0","3","1.00000000","0"
"winfida01","2973","1833","465","0.2827","0","0","0","2479","5012","2973","22","0","12","3.32468182","1"
"killebi01","1035","240","4","0.2384","0","0","0","1007","4833","1036","13","524","0","1.00000000","0"
"kuennha01","1833","671","87","0.3026","0","0","0","1747","3028","1833","15","160","10","1.00000000","0"
"valenfe01","474","84","10","0.1998","453","4.0533333089616566","2074","455","202","474","17","0","6","2.22700833","0"
"westrwe01","919","315","96","0.2166","0","0","0","903","3639","920","11","260","2","1.00000000","0"
"younger01","1730","543","79","0.2829","0","0","0","1557","3025","1730","15","0","1","1.26135000","0"
"applilu01","2422","1116","45","0.3104","0","0","0","2359","4674","2422","20","10","7","1.00000000","1"
"averiea01","1668","1164","238","0.3178","0","0","0","1589","3969","1669","13","0","6","1.00000000","1"
"fisheed02","690","8","0","0.1220","690","3.577222214804755","812","690","107","690","15","0","1","1.00000000","0"
"gordojo01","1566","975","253","0.2681","0","0","0","1551","3826","1566","11","305","9","1.00000000","1"
"stengca01","1277","535","60","0.2843","0","0","0","1183","2171","1277","14","1905","0","1.00000000","1"
"uhlege01","722","187","9","0.2890","513","6.015789496271234","1135","513","175","723","17","0","0","1.00000000","0"
"bushjo01","581","137","7","0.2526","489","4.736315789975618","1319","498","213","583","17","0","0","1.00000000","0"
"elliobo01","1978","1195","170","0.2886","0","0","0","1906","2519","1978","15","58","7","1.00000000","0"
"hoytwa01","674","100","0","0.1981","674","3.770400018692017","1206","674","153","674","21","0","0","1.00000000","1"
"judgejo01","2171","1034","71","0.2978","0","0","0","2086","19265","2173","20","0","0","1.00000000","0"
"ruelmu01","1468","534","4","0.2751","0","0","0","1413","5368","1467","19","59","0","1.00000000","0"
"stottme01","366","57","7","0.1602","360","2.9590908830816094","1257","360","242","366","11","0","5","1.00000000","0"
"wathajo01","860","261","21","0.2619","0","0","0","832","3388","860","10","326","0","0.92560000","0"
"boleyjo01","540","227","7","0.2685","0","0","0","529","919","540","6","0","0","1.00000000","0"
"hortowi01","2028","1163","325","0.2731","0","0","0","1191","1921","2028","18","0","4","1.00000000","0"
"leachfr01","991","509","72","0.3073","0","0","0","900","2189","991","10","0","0","1.00000000","0"
"lopated01","357","77","5","0.2108","340","3.2815384681408224","859","340","100","357","12","90","1","1.00000000","0"
"mcdougi01","1336","576","112","0.2761","0","0","0","1391","2352","1336","10","0","6","1.00000000","0"
"torgeea01","1668","740","149","0.2652","0","0","0","1422","11684","1668","15","0","0","1.00000000","0"
"brutobi01","1610","545","94","0.2726","0","0","0","1561","3905","1610","12","0","0","1.00000000","0"
"dimagjo01","1736","1537","361","0.3246","0","0","0","1722","4529","1736","13","0","13","1.00000000","1"
"leevesa01","389","78","2","0.1843","388","2.4761538413854747","847","389","84","389","13","0","0","1.00000000","0"
"sweenmi01","1454","909","215","0.2968","0","0","0","789","6015","1454","16","0","5","1.77419375","0"
"cashda01","1422","426","21","0.2829","0","0","0","1374","3228","1422","12","0","3","1.00000000","0"
"conrowi01","1374","452","22","0.2484","0","0","0","1362","2432","1379","11","0","0","1.00000000","0"
"henrito01","1284","795","183","0.2818","0","0","0","1206","3518","1284","11","0","5","1.00000000","0"
"johnsda02","1435","609","136","0.2610","0","0","0","1403","3862","1435","13","1369","4","1.00000000","0"
"lonboji01","426","43","3","0.1364","425","4.407333358128866","1475","425","189","426","15","0","1","1.00000000","0"
"moraljo01","733","207","26","0.2874","0","0","0","104","498","733","12","0","0","1.00000000","0"
"oneilst01","1590","537","13","0.2626","0","0","0","1533","5968","1590","17","1040","0","1.00000000","0"
"tebbebi01","1162","469","38","0.2700","0","0","0","1108","4667","1162","14","748","4","1.00000000","0"
"toneyfr01","336","47","3","0.1586","336","3.11000002347506","718","336","57","336","12","0","0","1.00000000","0"
"berrych02","709","256","23","0.2671","0","0","0","657","2047","709","11","0","0","1.00000000","0"
"mageesh01","2087","1176","83","0.2915","0","0","0","2053","5135","2087","16","0","0","1.00000000","0"
"pinielo01","1747","766","102","0.2906","0","0","0","1404","2546","1747","18","1827","1","1.00000000","0"
"reisepe01","861","368","58","0.2953","0","0","0","698","1486","861","10","0","3","1.00000000","0"
"robinbi02","1472","641","166","0.2582","0","0","0","1363","3336","1472","16","0","0","1.00000000","0"
"blackew01","237","22","1","0.1738","236","3.8590909405188127","839","236","46","237","10","0","6","1.00000000","0"
"dyered01","129","13","2","0.2229","69","7.478333353996277","63","78","31","129","6","446","0","1.00000000","0"
"garvene01","458","72","7","0.2177","402","3.768000014623006","881","403","203","458","14","0","1","1.00000000","0"
"hermabi01","1922","839","47","0.3043","0","0","0","1911","5084","1922","15","189","11","1.00000000","1"
"hunteca01","515","51","6","0.2264","500","3.475999975204468","2012","501","225","515","15","0","8","1.00000000","1"
"raderdo02","1465","722","155","0.2511","0","0","0","1405","1526","1465","11","388","0","1.00000000","0"
"stottto01","373","11","1","0.2066","372","4.527333354949951","1587","372","166","373","14","0","0","2.58099286","0"
"bauerha01","1544","703","164","0.2768","0","0","0","1450","2384","1544","14","594","3","1.00000000","0"
"camniho01","326","32","1","0.1359","326","2.989166667064031","915","326","63","326","11","0","0","1.00000000","0"
"haddiha01","531","64","4","0.2118","453","3.6526666482289634","1575","454","115","531","14","0","3","1.00000000","0"
"sievero01","1887","1147","318","0.2666","0","0","0","1756","9064","1887","17","0","5","1.00000000","0"
"jackstr01","1656","929","135","0.2905","0","0","0","1635","3174","1657","15","0","1","1.00000000","1"
"lowenjo01","1368","441","116","0.2535","0","0","0","1081","1803","1368","16","0","0","1.00000000","0"
"mcauldi01","1763","697","197","0.2474","0","0","0","1783","3267","1763","16","0","3","1.00000000","0"
"meusebo01","1407","1068","156","0.3092","0","0","0","1380","2496","1407","11","0","0","1.00000000","0"
"richabo01","1412","390","34","0.2659","0","0","0","1398","3159","1412","12","0","8","1.00000000","0"
"wheatza01","2410","1248","132","0.3167","0","0","0","2337","4996","2410","19","0","0","1.00000000","1"
"bailebo01","1931","773","189","0.2572","0","0","0","1738","2258","1931","17","0","0","1.00000000","0"
"bartedi01","2016","710","79","0.2838","0","0","0","1989","4425","2016","18","0","2","1.00000000","0"
"cardejo02","2017","775","138","0.2747","0","0","0","1846","3964","2017","18","0","0","1.00000000","0"
"coxbi02","1058","351","66","0.2624","0","0","0","1052","1297","1058","11","0","0","1.00000000","0"
"crandde01","1573","657","179","0.2539","0","0","0","1502","7449","1573","16","364","13","1.00000000","0"
"lucasre01","907","190","3","0.2808","396","3.5553333600362143","602","414","125","908","16","0","0","1.00000000","0"
"newcodo01","452","108","15","0.2711","344","4.018333375453949","1129","344","159","452","10","0","4","1.00000000","0"
"smallro01","872","305","61","0.2273","0","0","0","831","1464","872","11","0","0","1.00000000","0"
"valoel01","1806","601","58","0.2824","0","0","0","1329","2769","1806","20","0","0","1.00000000","0"
"willima04","1866","1218","378","0.2683","0","0","0","1877","1525","1866","17","179","5","3.53924667","0"
"casanpa01","859","252","50","0.2251","0","0","0","811","4040","859","10","0","1","1.00000000","0"
"hickmji02","1421","560","159","0.2521","1","4.5","0","1258","3947","1421","13","0","1","1.00000000","0"
"johnsde01","1765","923","245","0.2436","0","0","0","1461","7038","1765","16","0","0","1.00000000","0"
"stanked01","1259","364","29","0.2683","0","0","0","1209","3118","1259","11","467","3","1.00000000","0"
"walshed01","459","68","3","0.1930","430","2.117857141154153","1736","436","237","462","14","1","0","1.00000000","1"
"wrighgl01","1119","723","94","0.2935","0","0","0","1074","2240","1119","11","0","0","1.00000000","0"
"wiseri01","511","66","15","0.1946","506","4.053333348698086","1647","506","206","511","18","0","2","1.00000000","0"
"willsma01","1942","458","20","0.2812","0","0","0","1918","2786","1942","14","26","7","1.00000000","0"
"willivi01","531","84","1","0.1661","513","2.681538435129019","1651","525","389","531","13","0","0","1.00000000","1"
"wynnji01","1920","964","291","0.2503","0","0","0","1833","3937","1920","15","0","3","1.00000000","0"
"wilsoha01","1348","1063","244","0.3069","0","0","0","1262","2821","1348","12","0","0","1.00000000","1"
"yerkest02","711","254","6","0.2681","0","0","0","696","1353","713","7","0","0","1.00000000","0"
"yorkru01","1603","1152","277","0.2752","0","0","0","1557","12308","1603","13","0","7","1.00000000","0"
"zachato01","546","112","6","0.2264","533","6.184166630109151","720","533","83","546","19","0","0","1.00000000","0"
"youngro01","1211","592","42","0.3222","0","0","0","1211","2171","1211","10","0","0","1.00000000","1"
"wilsoji01","1525","621","32","0.2842","0","0","0","1367","4972","1525","18","493","2","1.00000000","0"
"woodwi01","651","13","0","0.0839","651","4.179999947547913","1411","651","84","651","17","0","3","1.00000000","0"
"wyattwh01","366","69","7","0.2191","360","4.54058825268465","872","360","74","366","16","0","4","1.00000000","0"
"wittwh01","1139","302","18","0.2865","0","0","0","1058","2256","1139","10","0","0","1.00000000","0"
"yastrca01","3308","1844","452","0.2852","0","0","0","2874","10437","3308","23","0","18","1.00000000","1"
"zachrpa01","293","6","0","0.1132","293","3.6563636389645664","669","293","60","293","10","0","1","1.00000000","0"
"wynnea01","796","173","17","0.2142","691","3.5708695961081465","2334","691","193","796","23","0","9","1.00000000","1"
