playerID,gamesBatted,totalRBI,totalHR,gamesPitched,pitchingERA,opponentBattingAvg,gamesFielded,totalPutOut,totalGames,totalSeasons,managerWins,totalAwards,allstarAppearances,porportionalsal,class
beckro01,704,1,0,704,49.64000000000001,0.24371428571428574,704,39,704,13,0,1,3,1.91388000,1
butchjo01,164,0,0,164,35.74,0.27825,164,80,164,7,0,0,0,0.79735000,0
carych01,134,0,0,134,35.68000000000001,0.252375,134,18,134,8,0,0,0,0.28015000,0
claryma01,58,1,0,58,14.96,0.2953333333333334,58,16,58,3,0,0,0,0.18925000,0
carrema01,738,289,69,0,0,0,565,2103,738,10,0,0,0,0.45475000,0
chenbr01,401,3,0,400,110.95,0.28059090909090917,400,62,401,17,0,0,0,0.50684545,0
ashbyal01,1370,513,90,0,0,0,1305,7096,1370,17,0,0,0,1.11225000,0
bankswi01,184,1,0,181,63.77,0.26624999999999993,181,57,184,9,0,0,0,0.18653333,0
barfije01,1428,716,241,0,0,0,1387,2951,1428,12,0,3,1,2.19402500,0
beattji01,203,0,0,203,40.66,0.2751111111111111,203,96,203,9,0,0,0,0.97136667,0
clapich01,70,9,1,0,0,0,41,45,70,2,0,0,0,0.11780000,0
clarkje02,46,9,0,0,0,0,38,50,46,4,0,0,0,0.10215000,0
britojo01,26,7,0,0,0,0,26,145,26,2,0,0,0,0.11975000,0
choji01,13,0,0,13,13.919999999999998,0.314,13,4,13,2,0,0,0,0.10540000,0
aquingr01,145,0,0,145,36.83,0.2805,145,14,145,6,0,0,0,0.13477500,0
bautijo01,315,1,0,312,60.31,0.297,312,64,314,9,0,0,0,0.38012500,0
bellge02,1587,1002,265,0,0,0,1236,2294,1587,12,0,8,3,2.95762222,1
berkmla01,1879,1234,366,0,0,0,1762,7899,1879,15,0,2,6,2.89380000,0
bosioch01,310,0,0,309,48.050000000000004,0.2690909090909091,309,147,310,11,0,0,0,1.88916364,0
brocado01,637,1,0,626,64.11999999999999,0.26753333333333335,626,107,637,15,0,0,0,0.44561333,0
brockgr01,1013,462,110,0,0,0,942,7578,1013,10,0,0,0,1.04540000,0
aloumo01,1942,1287,332,0,0,0,1864,3114,1942,17,0,5,6,2.42314444,1
bauerri01,187,0,0,187,44.64,0.29000000000000004,187,12,187,7,0,0,0,0.11930000,0
beniqju01,1500,476,79,0,0,0,1316,3091,1500,17,0,1,0,0.92922500,0
blankke01,8,0,0,8,18.11,0.24425000000000002,8,3,8,3,0,0,0,0.19530000,0
butersa01,359,76,8,2,0,0,351,1384,359,9,0,0,0,0.19475000,0
carpecr01,291,5,0,291,39.3,0.25466666666666665,291,25,291,8,0,0,0,0.38875000,0
chaveen01,1151,266,30,0,0,0,1011,1781,1151,13,0,0,0,0.41873333,0
clontbr01,272,0,0,272,35.63,0.26657142857142857,272,10,272,6,0,0,0,0.17085000,0
bonneba01,976,355,56,0,0,0,948,1755,976,10,0,0,0,0.91850000,0
coraal01,1273,286,35,0,0,0,1208,1701,1273,14,284,0,0,0.43559167,0
akerfda01,125,0,0,125,25.799999999999997,0.2592,125,5,125,5,0,0,0,0.17613333,0
burrira01,490,27,1,480,76.86,0.280235294117647,480,157,490,15,0,0,0,0.72515000,0
chiassc01,10,0,0,10,25.84,0.32,10,1,10,2,0,0,0,0.11850000,0
bradlph01,1022,376,78,0,0,0,996,1931,1022,8,0,1,1,1.40452857,0
campusi01,154,23,5,0,0,0,131,178,154,3,0,0,0,0.19300000,0
candito01,452,12,0,451,76.19,0.2615555555555556,451,230,453,16,0,0,0,2.28137143,1
carrima01,107,12,0,0,0,0,68,70,107,3,0,0,0,0.15480000,0
cashke01,246,58,12,1,9,0.5,246,1250,246,8,554,0,0,0.12433333,0
chrisja01,529,1,0,528,59.879999999999995,0.2637857142857143,528,15,529,11,0,0,0,0.48731818,0
corteda01,86,0,0,86,25.31,0.3115,86,9,86,4,0,0,0,0.11195000,0
cuddymi01,1536,794,197,1,0,0.4,1519,4090,1536,15,0,1,2,1.75217692,0
cunnawi01,186,4,0,184,42.14,0.28400000000000003,184,24,186,8,0,0,0,0.14025000,0
dawlebi01,275,5,0,275,33.599999999999994,0.266,275,32,275,7,0,0,1,0.67703333,0
delgawi01,253,43,5,0,0,0,226,224,253,9,0,0,0,0.11616667,0
beanbi01,272,53,5,0,0,0,207,344,272,6,0,0,0,0.13810000,0
beirnke01,46,0,0,46,22.97,0.3006666666666667,46,4,46,3,0,0,0,0.09780000,0
biesest01,60,5,0,0,0,0,24,32,60,2,0,0,0,0.12310000,0
bonesri01,379,3,0,375,77.07000000000001,0.3028461538461539,376,107,379,11,0,0,1,0.42052727,0
bronkje01,45,0,0,45,12,0.2816666666666667,45,7,45,3,0,0,0,0.11346667,0
byrdati01,479,0,0,479,71.09,0.2923333333333333,479,18,479,12,0,0,0,0.26771667,0
cabrejo01,198,0,0,198,27.22,0.2618333333333333,198,15,198,6,0,0,0,0.17667500,0
castima02,201,32,8,0,0,0,201,363,201,5,0,0,0,0.15960000,0
colanmi01,71,8,2,0,0,0,60,63,71,3,0,0,0,0.12016667,0
colonro01,124,0,0,124,49.19,0.3171428571428571,124,16,124,6,0,0,0,0.15153333,0
coninje01,2024,1071,214,0,0,0,2002,8866,2024,17,0,1,2,1.15332667,1
curtich01,1204,461,101,0,0,0,1144,2484,1204,10,0,0,0,0.97135000,0
davisst02,442,0,0,442,61.779999999999994,0.25786666666666663,442,121,442,13,0,0,0,1.49636000,0
augusdo01,88,0,0,88,20.419999999999998,0.28574999999999995,88,47,88,4,0,0,0,0.33200000,0
batiski01,251,64,10,0,0,0,221,238,251,5,0,0,0,0.13076000,0
bennega01,587,192,22,0,0,0,560,2916,587,13,0,0,0,0.20099091,0
biancbu01,311,30,6,0,0,0,303,296,311,6,0,0,0,0.39550000,0
bochtbr01,1538,658,100,0,0,0,1437,9145,1538,12,0,0,1,1.05360000,0
bowenry01,71,3,0,64,29.25,0.2932,64,11,71,5,0,0,0,0.16354000,0
deckest01,263,72,13,0,0,0,229,1238,263,7,0,0,0,0.14480000,0
bellira01,1155,142,2,0,0,0,1079,1131,1154,17,0,0,0,0.45970000,0
bocachi01,272,37,15,0,0,0,192,251,272,8,0,0,0,0.10266667,0
boltoro01,17,0,0,17,15.620000000000001,0.3325,17,6,17,2,0,0,0,0.10240000,0
casanra01,387,130,35,0,0,0,328,1814,387,9,0,0,0,0.19946000,0
davisjo03,49,0,0,49,21.34,0.28200000000000003,49,17,49,4,0,0,0,0.14950000,0
arroybr01,436,29,6,419,70.15,0.26606250000000004,419,221,436,16,0,1,1,1.91363333,0
beller01,68,0,0,68,29.489999999999995,0.247,68,13,68,6,0,0,0,0.14753333,0
brummgr01,13,0,0,13,10.440000000000001,0.2975,13,5,13,1,0,0,0,0.11160000,0
burrose01,528,143,12,1,27,0.571,434,345,528,7,0,0,0,0.27573333,0
byrdma01,1573,710,159,0,0,0,1510,3224,1573,15,0,0,1,0.96342727,0
cedenan01,616,223,47,0,0,0,605,712,616,7,0,0,0,0.41870000,0
clarkda05,905,284,62,0,0,0,433,661,905,13,4,0,0,0.40481111,0
damicje01,139,5,2,139,36.230000000000004,0.277,139,40,139,8,0,0,0,0.37095000,0
ariasge01,173,55,14,0,0,0,157,98,173,4,0,0,0,0.13070000,0
basske01,1571,611,118,0,0,0,1301,2332,1571,14,0,0,1,1.23938182,0
bevilbr01,60,0,0,60,18.64,0.26233333333333336,60,4,60,3,0,0,0,0.12985000,0
brownje01,982,288,23,0,0,0,942,1607,982,10,0,0,0,0.51025000,0
brusswa01,340,1,0,340,39.699999999999996,0.27859999999999996,340,36,340,9,0,0,0,1.08285000,0
burketi01,498,1,0,498,30.830000000000002,0.25240000000000007,498,36,498,8,0,0,1,1.64701429,0
cathemi01,75,0,0,75,16.44,0.282,75,1,75,3,0,0,0,0.13903333,0
cordewi01,1247,566,122,0,0,0,1110,3377,1247,14,0,1,1,0.82871667,0
cruzen01,61,2,0,0,0,0,22,11,61,2,0,0,0,0.11660000,0
daalom01,392,21,2,392,66.53,0.2866923076923077,392,72,392,11,0,0,0,1.11010000,0
bankhsc01,267,0,0,267,49.38999999999999,0.262,267,55,267,10,0,0,0,0.72072000,0
bookegr01,161,1,0,161,47.959999999999994,0.30466666666666664,161,28,161,8,0,0,0,0.25845000,0
brownro01,228,69,11,0,0,0,132,156,228,4,0,0,0,0.10430000,0
deharri01,56,0,0,56,45.44,0.38725,56,8,56,4,0,0,0,0.13470000,0
deloslu01,55,7,0,0,0,0,39,242,55,3,0,0,0,0.19530000,0
arnsbbr01,94,0,0,94,35.440000000000005,0.28099999999999997,94,13,94,6,0,0,0,0.20770000,0
ayalabo01,406,1,0,406,40.72,0.25588888888888894,406,55,406,8,0,1,0,0.56898571,0
belchti01,394,25,2,394,64.71999999999998,0.2589333333333334,394,212,394,14,0,0,0,1.74962308,0
benitar01,762,2,0,762,60.660000000000004,0.202,762,31,762,15,0,2,2,1.50692143,1
bilarda01,382,91,18,0,0,0,371,1757,382,8,0,0,0,0.14653333,0
brownke04,85,31,7,0,0,0,83,380,85,7,0,0,0,0.13270000,0
busbymi01,45,1,0,45,38.42,0.3405,45,4,45,4,0,0,0,0.12960000,0
carlybu01,151,4,0,150,64.77,0.2783333333333333,150,19,151,9,0,0,0,0.13957500,0
chiamsc01,15,0,0,15,10.21,0.2683333333333333,15,5,15,3,0,0,0,0.13907500,0
cirilje01,1617,727,112,1,0,0,1515,1371,1617,14,0,0,2,1.20127143,1
decindo01,1649,879,237,0,0,0,1627,1483,1649,15,0,2,1,2.53383333,1
blankla02,461,92,9,0,0,0,446,752,461,6,0,0,0,0.30676667,0
brownbo04,502,130,26,0,0,0,394,792,502,7,0,0,0,0.31490000,0
carewro01,2469,1015,92,0,0,0,2321,13510,2469,19,0,14,18,1.83710000,1
charlno01,608,1,0,605,80.82999999999998,0.24733333333333332,605,42,608,13,0,0,1,0.89246923,0
choihe01,363,120,40,0,0,0,286,2208,363,4,0,0,0,0.15805000,0
abbotky01,57,2,0,57,33.769999999999996,0.33775,57,6,57,4,0,0,0,0.12975000,0
affelje01,774,2,0,774,61.519999999999996,0.25473333333333337,774,45,774,14,0,0,0,0.86027857,0
berenbr01,142,13,0,142,37.27,0.25549999999999995,142,46,142,7,0,0,0,0.68230000,0
brownke01,490,29,2,486,67.5,0.26068421052631574,486,388,490,19,0,2,6,4.18422353,1
burrote01,50,0,0,50,28.74,0.27999999999999997,50,6,50,4,0,0,0,0.11300000,0
clarkma01,219,9,1,219,53.81,0.2776363636363636,219,57,219,10,0,0,0,1.34555000,0
collilo01,315,78,8,0,0,0,250,274,315,8,0,0,0,0.12890000,0
afenitr01,45,7,0,0,0,0,41,123,45,4,0,0,0,0.15970000,0
amaroru02,485,100,16,0,0,0,332,466,485,8,0,0,0,0.16184286,0
bagweje01,2150,1529,449,0,0,0,2112,17546,2150,15,0,11,4,4.55359333,1
bailero01,93,8,1,92,15.510000000000002,0.2846666666666666,92,26,93,3,0,0,0,0.17505000,0
benzito01,924,376,66,0,0,0,815,5061,924,9,0,0,0,0.54330000,0
blossgr01,22,2,0,0,0,0,12,19,22,2,0,0,0,0.10390000,0
boehrbr01,356,2,0,356,55.970000000000006,0.26345454545454544,356,26,356,10,0,0,0,0.31638889,0
carragi01,313,0,0,313,69.08,0.29281818181818187,313,33,313,10,0,0,0,0.14412000,0
clarkph02,264,65,17,0,0,0,174,452,264,5,0,0,0,0.16892500,0
clossjd01,160,48,10,0,0,0,141,778,160,3,0,0,0,0.12040000,0
conroti01,136,6,0,135,35.45,0.24228571428571424,135,14,136,7,0,0,0,0.26860000,0
cordoma01,952,540,122,0,0,0,750,1580,952,9,0,1,0,0.89614000,0
anderma01,257,0,0,257,45.49,0.2887142857142857,257,16,257,7,0,0,0,0.42895000,0
barbebr01,479,133,16,0,0,0,419,662,479,6,0,0,0,0.39982500,0
baylodo01,2292,1276,338,0,0,0,970,2716,2292,19,627,9,1,1.51462500,1
belchke01,16,0,0,0,0,0,9,12,16,1,0,0,0,0.19530000,0
benarma01,891,260,54,0,0,0,705,1410,891,9,0,0,0,0.69734444,0
blackbu02,400,12,0,398,66.31000000000002,0.2679411764705883,398,89,400,15,997,0,0,1.66776364,0
brennwi01,12,0,0,12,10.95,0.3165,12,4,12,2,0,0,0,0.13790000,0
chambch01,2175,972,185,0,0,0,1962,17771,2175,17,0,3,1,1.76210000,1
corbesh01,42,0,0,42,16.52,0.265,42,1,42,3,0,0,0,0.19530000,0
darliro01,402,21,2,382,62.790000000000006,0.25873333333333337,382,177,402,13,0,1,1,2.26884545,1
dauerri01,1140,372,43,0,0,0,1207,2115,1140,10,0,0,0,1.00780000,1
baptitr01,13,0,0,13,5.67,0.321,13,6,13,1,0,0,0,0.13270000,0
boevejo01,516,0,0,516,54.69,0.25657142857142856,516,46,516,12,0,0,0,0.64272222,0
brockch01,148,7,1,148,28.129999999999995,0.2783333333333334,148,27,148,6,0,0,0,0.22870000,0
browsc01,59,0,0,59,24.66,0.28225,59,12,59,4,0,0,0,0.12720000,0
ceyro01,2073,1139,316,0,0,0,1996,1555,2073,17,0,3,6,2.93856667,1
chrismc01,99,14,2,0,0,0,79,97,99,4,0,0,0,0.11143333,0
cookde01,669,9,2,665,76.46999999999998,0.2553157894736842,665,40,669,15,0,0,0,0.61217692,0
derosma01,1241,494,100,0,0,0,1149,1512,1241,16,0,0,0,0.76182500,0
asencmi01,42,0,0,42,15.02,0.28600000000000003,42,18,42,3,0,0,0,0.11757500,0
bondeje01,225,0,0,225,54.050000000000004,0.2806,225,98,225,9,0,0,0,1.63478750,0
bransje01,694,156,34,0,0,0,635,573,694,9,0,0,0,0.32455000,0
brilegr01,598,135,29,0,0,0,477,710,598,6,0,0,0,0.27582000,0
bynummi01,29,0,0,29,68.02,0.31266666666666665,29,4,29,3,0,0,0,0.11680000,0
cooksbr01,25,5,0,0,0,0,15,18,25,2,0,0,0,0.11300000,0
coopesc01,592,211,33,0,0,0,542,754,592,7,0,0,2,0.43650000,0
delgaca01,2035,1512,473,0,0,0,1827,15236,2035,17,0,8,2,3.90124000,1
diazma01,374,84,5,0,0,0,327,322,374,9,0,0,0,0.17448333,0
bacsimi02,51,3,0,51,33.269999999999996,0.3088,51,17,51,5,0,0,0,0.11750000,0
bradlsc01,604,184,18,0,0,0,472,2329,604,9,0,0,0,0.52737143,0
brandma01,97,0,0,97,18.44,0.28175,97,8,97,3,0,0,0,0.14017500,0
bryanra01,79,24,8,0,0,0,48,61,79,3,0,0,0,0.16000000,0
cedenro01,1100,274,40,0,0,0,922,1533,1100,11,0,0,0,0.95139091,0
acrema01,114,0,0,114,20.98,0.27875,114,5,114,4,0,0,0,0.12497500,0
armstja01,153,8,0,152,32.06,0.2581428571428572,152,62,153,7,0,0,1,0.53788000,0
bevacku01,970,275,27,0,0,0,672,1306,970,15,0,0,0,0.29390000,0
brumfja01,568,162,32,0,0,0,479,930,568,7,0,0,0,0.28031250,0
cookaa01,272,19,0,256,51.74,0.2968181818181818,256,139,272,11,0,0,1,1.51757500,0
crousri01,111,0,0,111,23.64,0.25575,111,4,111,3,0,0,0,0.12490000,0
deweyma01,205,0,0,205,20.48,0.2516666666666667,205,20,205,6,0,0,0,0.16282500,0
alfonan01,592,2,0,592,47.94,0.29218181818181815,592,31,592,11,0,2,0,0.58968182,0
betemwi01,805,283,75,0,0,0,647,809,805,11,0,0,0,0.29341250,0
corbedo01,313,0,0,313,37.05,0.26177777777777783,313,48,313,8,0,0,1,0.86935000,0
coxda01,281,12,0,278,46.190000000000005,0.25533333333333336,278,123,281,11,0,0,0,0.75294167,0
davisal01,1206,683,160,0,0,0,887,7803,1206,9,0,1,1,1.67527143,0
baileco01,172,0,0,172,44.940000000000005,0.27575,172,17,172,8,0,0,0,0.13460000,0
blanche01,971,298,72,0,0,0,927,5709,971,16,0,0,0,0.37927500,0
cressja01,122,0,0,122,23.68,0.2981999999999999,122,13,122,5,0,0,0,0.11120000,0
darwida01,722,22,2,716,103.93999999999998,0.26199999999999996,716,184,722,21,0,0,0,1.60882667,1
balleja01,94,0,0,94,42.57,0.2833333333333333,94,7,94,6,0,0,0,0.17250000,0
beardda01,172,0,0,172,32.45,0.2684285714285714,172,9,172,7,0,0,0,0.17780000,0
boddimi01,346,0,0,342,61.5,0.2590666666666667,342,245,347,14,0,3,1,2.29182222,1
boydoi01,214,2,0,214,49.309999999999995,0.2765454545454546,214,128,214,10,0,0,0,1.04204286,0
brownto05,324,32,2,302,50.809999999999995,0.27133333333333337,302,78,324,12,0,0,1,1.75480000,1
ballaje01,197,0,0,197,36.47,0.308,197,47,197,7,0,0,0,0.31712500,0
carrahe01,647,0,0,647,63.870000000000005,0.2656428571428571,647,50,647,12,0,0,0,0.45203000,0
cassisc01,111,0,0,111,55.33,0.36075,111,2,111,3,0,0,0,0.10993333,0
crimch01,449,0,0,449,33.03,0.27512499999999995,450,62,449,8,0,0,0,1.05205714,0
darrmi02,188,67,5,0,0,0,172,335,188,3,0,0,0,0.09430000,0
bereja01,211,5,0,211,77.08,0.2633571428571429,211,74,211,11,0,0,1,0.47829167,0
bourgst01,15,1,0,15,6.3,0.355,15,4,15,1,0,0,0,0.10600000,0
bukviry01,97,0,0,97,42.43,0.2585,97,4,97,6,0,0,0,0.11980000,0
austiji02,83,0,0,83,13.98,0.23233333333333336,83,4,83,3,0,0,0,0.12880000,0
cartega01,2296,1225,324,0,0,0,2272,12490,2296,19,0,17,11,3.14046250,1
comstke01,144,0,0,144,83.53,0.30814285714285716,145,6,144,6,0,0,0,0.17483333,0
diazbo01,993,452,87,0,0,0,965,5294,993,13,0,0,2,1.74210000,0
ariasal01,775,196,18,0,0,0,585,645,775,11,0,0,0,0.28013333,0
brunter01,512,72,11,0,0,0,418,378,512,7,0,0,0,0.16296000,0
butlero01,109,21,0,0,0,0,74,109,109,4,0,0,0,0.14835000,0
caminke01,1760,983,239,0,0,0,1709,1491,1760,15,0,6,3,2.22653571,1
armasto02,186,10,0,185,45.41,0.2648,185,59,186,10,0,0,0,0.57737500,0
beckeri01,789,243,45,0,0,0,697,1484,789,8,0,0,0,0.31030000,0
bouchde01,35,0,0,35,27.950000000000003,0.2968,35,7,35,4,0,0,0,0.11965000,0
buddimi01,87,0,0,87,23.05,0.2914,87,14,87,5,0,0,0,0.09110000,0
burksel01,2000,1206,352,0,0,0,1612,3435,2000,18,0,5,2,2.17111111,1
canseoz01,24,4,0,0,0,0,15,12,24,3,0,0,0,0.16930000,0
carabra01,40,3,2,0,0,0,29,60,40,2,0,0,0,0.11230000,0
bloomwi01,1055,225,18,0,0,0,974,1336,1055,14,0,0,0,0.37816923,0
butleri01,86,22,7,0,0,0,70,126,86,3,0,0,0,0.13875000,0
cluttbr01,34,0,0,34,8.43,0.2825,34,9,34,2,0,0,0,0.14400000,0
ankieri01,653,251,76,51,19.3,0.24125,587,1119,653,11,0,0,0,0.31486667,0
bannifl01,431,1,0,431,63.690000000000005,0.25880000000000003,431,86,431,15,0,0,1,1.47564286,0
bosleth01,784,158,20,0,0,0,481,784,784,14,0,0,0,0.73198000,0
chacosh01,269,10,1,269,50.900000000000006,0.26399999999999996,269,60,269,8,0,0,1,0.72250000,0
bedrost01,732,2,0,732,52.18,0.22960000000000003,732,64,732,14,0,3,1,1.63774000,1
aldresc01,229,0,0,229,73.96,0.30141666666666667,229,21,229,9,0,0,0,0.20948750,0
ashbyan01,313,26,1,309,71.12,0.2695,309,131,313,14,0,0,2,2.07076667,0
barbebr02,26,0,0,26,35.86,0.3255,26,2,26,4,0,0,0,0.13506667,0
bicheda01,1704,1141,274,0,0,0,1553,2829,1704,14,0,2,4,2.57845000,1
booneaa01,1152,555,126,0,0,0,1108,1348,1152,12,328,0,1,0.56723636,1
castito02,403,0,0,403,55.169999999999995,0.27530769230769236,403,33,403,10,0,0,0,0.48472222,0
amarari01,727,159,11,0,0,0,645,962,727,10,0,0,0,0.31591250,0
bannial01,972,288,19,0,0,0,870,1533,972,12,0,0,0,0.73480000,0
bellmi01,53,6,2,0,0,0,38,169,53,2,0,0,0,0.19530000,0
benesan01,405,50,8,403,61.910000000000004,0.25060000000000004,403,156,405,14,0,0,1,2.35369286,0
benoijo01,765,0,0,764,74.71,0.22805555555555557,764,48,765,16,0,0,0,1.04713333,0
blumge01,1389,479,99,0,0,0,1246,1381,1389,14,0,0,0,0.31507857,0
bochybr01,358,93,26,0,0,0,300,1220,358,9,2001,0,0,0.30510000,0
cadargr01,451,0,0,451,55.779999999999994,0.2634285714285714,451,43,451,10,0,0,0,0.55191111,0
batesja01,319,69,12,0,0,0,251,295,319,4,0,0,0,0.17582500,0
cabelen01,1688,596,60,0,0,0,1659,5442,1688,15,0,0,0,0.84560000,0
castibr01,56,9,2,0,0,0,50,83,56,2,0,0,0,0.15480000,0
checoro01,16,2,0,16,23.11,0.31566666666666665,16,0,16,3,0,0,0,0.48050000,0
austije01,38,0,0,38,19.03,0.282,38,4,38,3,0,0,0,0.08570000,0
benneje01,179,1,0,179,25.08,0.304,179,11,179,4,0,0,0,0.12713333,0
borbope02,368,0,0,368,79.19,0.30160000000000003,368,19,368,9,0,0,0,0.29678889,0
buehrma01,518,3,1,518,61.44,0.27343750000000006,518,182,518,16,0,4,5,2.66112143,0
cedence01,2006,976,199,0,0,0,1976,5984,2006,17,0,9,4,0.83020000,1
chouibo01,111,0,0,111,28.090000000000003,0.30583333333333335,111,11,111,5,0,0,0,0.13386667,0
bardjo01,586,220,39,0,0,0,527,3102,586,10,0,0,0,0.29264286,0
bluevi01,508,15,4,502,59.81999999999999,0.23682352941176468,502,127,508,17,0,6,6,0.80185000,1
buechst01,1334,547,137,0,0,0,1382,1083,1334,11,0,0,0,1.28678889,0
clarkja01,1994,1180,340,0,0,0,1623,7127,1994,18,0,4,4,2.96205556,1
abbotji01,263,3,0,263,49.46000000000001,0.2803636363636363,263,72,263,10,0,2,0,1.44397778,1
adamswi02,25,0,0,25,12.19,0.28200000000000003,25,7,25,2,0,0,0,0.12446667,0
benitya01,169,60,19,0,0,0,132,231,169,4,0,0,0,0.13765000,0
castiju01,199,38,3,0,0,0,193,261,199,4,0,0,0,0.20280000,0
belisma01,694,3,0,693,73.05,0.281375,693,72,694,15,0,0,0,0.55436364,0
bordiri01,173,0,0,173,41.25,0.2726666666666666,173,19,173,9,0,0,0,0.42035000,0
carmado01,342,5,0,342,41.559999999999995,0.23089999999999997,342,36,342,10,0,0,0,0.81286000,0
cintral01,680,222,33,0,0,0,601,697,680,9,0,0,0,0.37037500,0
dawlejo01,8,0,0,8,23.4,0.21266666666666667,8,2,8,3,0,0,0,0.11660000,0
dempsry01,586,17,0,579,81.66,0.25961111111111124,579,169,586,16,0,0,2,1.85606000,0
bailobo01,955,222,9,3,7.71,0.364,981,1493,955,11,0,0,0,0.79590000,1
bergebr01,81,24,8,0,0,0,64,109,81,4,0,0,0,0.10125000,0
buchabr01,346,103,32,0,0,0,213,457,346,5,0,0,0,0.14277500,0
cordefr01,800,0,0,800,69.60999999999999,0.262625,800,51,800,14,0,0,3,1.64475385,0
corsiji01,368,0,0,368,37.66,0.2605454545454545,368,37,368,10,0,0,0,0.32188889,0
cummijo01,110,0,0,110,43.8,0.3274285714285714,110,11,110,5,0,0,0,0.14452000,0
dayza01,86,3,1,86,41.16,0.2938571428571429,86,32,86,5,0,0,0,0.14775000,0
arnolto01,38,0,0,38,9.32,0.30400000000000005,38,9,38,2,0,0,0,0.14380000,0
baineha01,2830,1628,384,0,0,0,1061,2031,2830,22,1,4,6,1.60975882,1
barkele01,248,1,0,248,51.27,0.25325,248,76,248,11,0,0,1,1.62726000,0
beltres01,186,35,1,0,0,0,177,197,186,5,0,0,0,0.15796667,0
bogarti01,701,161,24,2,4.5,0.25,659,802,701,9,14,0,0,0.27678889,0
coomero01,911,449,92,0,0,0,834,2890,911,9,0,0,1,0.36852500,0
dalesma01,79,17,3,0,0,0,67,128,79,5,0,0,0,0.14440000,0
assenpa01,884,0,0,884,60.050000000000004,0.25281249999999994,884,35,884,14,0,0,0,1.08406429,0
azocaos01,202,36,5,0,0,0,108,188,202,3,0,0,0,0.11460000,0
blakeca01,1265,616,167,0,0,0,1283,1706,1265,13,0,0,0,1.16761111,1
boltoto01,209,0,0,209,44.580000000000005,0.29200000000000004,209,22,209,8,0,0,0,0.34378000,0
cancero01,45,10,1,0,0,0,32,179,45,4,0,0,0,0.10060000,0
clarkbr02,785,210,36,0,0,0,642,1217,785,9,0,0,0,0.54351667,0
batisto01,1309,718,221,0,0,0,1188,1199,1309,11,0,0,2,0.85346667,0
carmora01,81,0,0,81,21.060000000000002,0.28125,81,13,81,4,0,0,0,0.12893333,0
castica01,631,197,55,0,0,0,380,640,631,10,0,0,0,0.71296667,0
beamotr01,95,15,0,0,0,0,38,48,95,3,0,0,0,0.14640000,0
bentzch01,40,0,0,40,37.36,0.39949999999999997,40,5,40,2,0,0,0,0.12040000,0
bournra01,365,85,4,0,0,0,365,469,365,7,0,0,0,0.18395000,0
catalfr01,1265,457,84,0,0,0,933,1992,1265,14,0,0,0,0.68931667,0
coggida01,60,1,0,60,14.18,0.27266666666666667,60,14,60,3,0,0,0,0.11230000,0
davanje02,528,150,33,0,0,0,394,682,528,8,0,0,0,0.21650000,0
delluda01,1099,398,101,0,0,0,689,1132,1099,13,0,0,0,0.49470000,0
dernibo01,904,152,23,0,0,0,794,1596,904,10,0,1,0,1.09870000,0
alberjo01,27,0,0,27,21.130000000000003,0.3233333333333333,27,6,27,3,0,0,0,0.11300000,0
bailesc01,343,0,0,343,46.10000000000001,0.28588888888888886,343,38,343,9,0,0,0,0.37957778,0
barkeke01,126,36,6,0,0,0,78,599,126,5,0,0,0,0.11880000,0
bordimi01,1720,626,91,0,0,0,1735,2883,1720,14,0,0,1,1.46865000,0
borkoda01,181,1,0,181,56.89000000000001,0.3048571428571428,181,27,181,7,0,0,0,0.19510000,0
brookto01,1336,431,71,0,0,0,1356,1120,1336,12,0,0,0,0.77876667,0
brosisc01,1146,531,141,0,0,0,1209,1219,1146,11,0,4,1,1.42183000,1
colomje01,341,0,0,341,78.44,0.24981818181818183,341,27,341,10,0,0,0,0.23290000,0
bernead01,151,0,0,150,78.46,0.3098888888888889,150,22,151,7,0,0,0,0.14043333,0
brewija01,40,1,0,39,9.9,0.278,39,7,40,2,0,0,0,0.11300000,0
cerutjo01,229,0,0,229,29.479999999999997,0.2777142857142857,229,54,229,7,0,0,0,0.69910000,0
anderma02,1151,371,63,0,0,0,851,1619,1151,12,0,0,0,0.24723333,0
barajro01,1114,480,136,0,0,0,1080,6817,1114,14,1,0,0,0.53782500,0
biddlro01,198,0,0,198,29.36,0.2808,198,17,198,5,0,0,0,0.27532500,0
brownde02,271,89,14,0,0,0,195,354,271,8,0,0,0,0.10510000,0
burnsbr01,193,0,0,193,40.370000000000005,0.29000000000000004,193,17,193,8,0,0,1,1.66265000,0
bystrma01,84,5,0,84,28.060000000000002,0.2594285714285714,84,32,84,6,0,0,0,0.52490000,0
cabreor01,1985,854,123,0,0,0,1966,3023,1985,15,0,2,0,1.31426429,1
campbmi01,51,3,0,51,45.160000000000004,0.26716666666666666,51,17,51,6,0,0,0,0.12113333,0
castial01,418,101,12,0,0,0,409,2292,418,12,0,0,0,0.18921250,0
almonbi01,1236,296,36,0,0,0,1188,1834,1236,15,0,0,0,0.57137500,0
aybarma01,210,5,1,208,60.25000000000001,0.29710000000000003,208,30,210,8,0,0,0,0.17332000,0
bearske01,3,0,0,3,12.91,0.421,3,0,3,1,0,0,0,0.19530000,0
castica02,111,0,0,111,21.3,0.2645,111,8,111,4,0,0,0,0.14786667,0
colesda01,957,368,75,0,0,0,815,1340,957,14,0,0,0,0.59057778,0
